patchid,label
ALK_0030_11_20230927_0042_27,3
ALK_0030_11_20230927_0042_28,"2,3,6"
ALK_0030_11_20230927_0042_29,"2,6"
ALK_0030_11_20230927_0042_30,"2,6"
ALK_0030_11_20230927_0042_32,"2,3"
ALK_0030_11_20230927_0042_33,"2,3,6"
ALK_0030_11_20230927_0042_34,"2,6"
ALK_0030_11_20230927_0042_35,"1,2,6"
ALK_0030_11_20230927_0043_1,3
ALK_0030_11_20230927_0043_2,3
ALK_0030_11_20230927_0043_6,3
ALK_0030_11_20230927_0043_7,3
ALK_0030_11_20230927_0043_8,0
ALK_0030_11_20230927_0043_11,"3,6"
ALK_0030_11_20230927_0043_12,"3,6,7"
ALK_0030_11_20230927_0043_13,"3,7"
ALK_0030_11_20230927_0043_14,"2,3,6"
ALK_0030_11_20230927_0043_15,"2,3,6"
ALK_0030_11_20230927_0043_16,"2,3,6,7"
ALK_0030_11_20230927_0043_17,"2,3,6,7"
ALK_0030_11_20230927_0043_18,"2,6"
ALK_0030_11_20230927_0043_19,"2,6,7"
ALK_0030_11_20230927_0043_20,"2,6"
ALK_0030_11_20230927_0043_21,"2,6"
ALK_0030_11_20230927_0043_22,"2,6"
ALK_0030_11_20230927_0043_23,"1,2,6,7"
ALK_0030_11_20230927_0043_24,"1,2,6,7"
ALK_0030_11_20230927_0043_25,"1,2,6"
ALK_0030_11_20230927_0043_26,"1,2"
ALK_0030_11_20230927_0043_27,"2,6,7"
ALK_0030_11_20230927_0043_28,"1,2,6,7"
ALK_0030_11_20230927_0043_29,"1,2,6"
ALK_0030_11_20230927_0043_30,"1,2,6"
ALK_0030_11_20230927_0043_31,"1,2,6"
ALK_0030_11_20230927_0043_32,"2,6"
ALK_0030_11_20230927_0043_33,"2,6"
ALK_0030_11_20230927_0043_34,"2,6"
ALK_0030_11_20230927_0043_35,"1,2"
ALK_0030_11_20230927_0044_4,3
ALK_0030_11_20230927_0044_5,"3,7"
ALK_0030_11_20230927_0044_6,"2,3,7"
ALK_0030_11_20230927_0044_7,"2,3"
ALK_0030_11_20230927_0044_8,3
ALK_0030_11_20230927_0044_9,3
ALK_0030_11_20230927_0044_10,3
ALK_0030_11_20230927_0044_11,"3,7"
ALK_0030_11_20230927_0044_12,"2,3,7"
ALK_0030_11_20230927_0044_13,"2,3"
ALK_0030_11_20230927_0044_14,3
ALK_0030_11_20230927_0044_16,"2,7"
ALK_0030_11_20230927_0044_17,"2,7"
ALK_0030_11_20230927_0044_18,"2,7"
ALK_0030_11_20230927_0044_19,3
ALK_0030_11_20230927_0044_20,3
ALK_0030_11_20230927_0044_21,"2,7"
ALK_0030_11_20230927_0044_22,"2,7"
ALK_0030_11_20230927_0044_23,"2,7"
ALK_0030_11_20230927_0044_24,"2,3"
ALK_0030_11_20230927_0044_25,"2,3"
ALK_0030_11_20230927_0044_26,"2,7"
ALK_0030_11_20230927_0044_27,"2,7"
ALK_0030_11_20230927_0044_34,"2,6"
ALK_0030_11_20230927_0044_35,"2,6"
ALK_0030_11_20230927_0045_1,4
ALK_0030_11_20230927_0045_2,4
ALK_0030_11_20230927_0045_3,"1,4"
ALK_0030_11_20230927_0045_4,"1,4,5"
ALK_0030_11_20230927_0045_5,3
ALK_0030_11_20230927_0045_6,4
ALK_0030_11_20230927_0045_7,4
ALK_0030_11_20230927_0045_8,"1,4"
ALK_0030_11_20230927_0045_9,"1,3"
ALK_0030_11_20230927_0045_10,3
ALK_0030_11_20230927_0045_11,"1,4"
ALK_0030_11_20230927_0045_12,"1,4"
ALK_0030_11_20230927_0045_13,1
ALK_0030_11_20230927_0045_14,"1,3"
ALK_0030_11_20230927_0045_15,3
ALK_0030_11_20230927_0045_16,"1,4"
ALK_0030_11_20230927_0045_17,"1,4"
ALK_0030_11_20230927_0045_18,"1,3"
ALK_0030_11_20230927_0045_19,1
ALK_0030_11_20230927_0045_20,"1,3,5"
ALK_0030_11_20230927_0045_21,"1,4"
ALK_0030_11_20230927_0045_22,1
ALK_0030_11_20230927_0045_23,"1,3"
ALK_0030_11_20230927_0045_24,1
ALK_0030_11_20230927_0045_25,"1,3"
ALK_0030_11_20230927_0045_26,4
ALK_0030_11_20230927_0045_27,"1,3,4"
ALK_0030_11_20230927_0045_28,"1,3"
ALK_0030_11_20230927_0045_29,1
ALK_0030_11_20230927_0045_30,"1,3"
ALK_0030_11_20230927_0045_31,4
ALK_0030_11_20230927_0045_32,4
ALK_0030_11_20230927_0045_33,"1,4"
ALK_0030_11_20230927_0045_34,"1,2,4"
ALK_0030_11_20230927_0045_35,"1,4"
ALK_0030_11_20230927_0046_1,"1,3"
ALK_0030_11_20230927_0046_2,"1,3"
ALK_0030_11_20230927_0046_3,"1,2,3"
ALK_0030_11_20230927_0046_4,"1,2,3"
ALK_0030_11_20230927_0046_5,"1,3"
ALK_0030_11_20230927_0046_6,"1,3"
ALK_0030_11_20230927_0046_7,1
ALK_0030_11_20230927_0046_8,1
ALK_0030_11_20230927_0046_9,"1,3,5"
ALK_0030_11_20230927_0046_10,"3,5"
ALK_0030_11_20230927_0046_11,"1,3,5"
ALK_0030_11_20230927_0046_12,"1,3,5"
ALK_0030_11_20230927_0046_13,1
ALK_0030_11_20230927_0046_14,"1,3"
ALK_0030_11_20230927_0046_15,"1,3"
ALK_0030_11_20230927_0046_16,"1,5"
ALK_0030_11_20230927_0046_17,"1,3,5"
ALK_0030_11_20230927_0046_18,"1,3"
ALK_0030_11_20230927_0046_19,1
ALK_0030_11_20230927_0046_20,"1,3,5"
ALK_0030_11_20230927_0046_21,"1,5"
ALK_0030_11_20230927_0046_22,"1,5"
ALK_0030_11_20230927_0046_23,"1,3,5"
ALK_0030_11_20230927_0046_24,"1,5"
ALK_0030_11_20230927_0046_25,"1,5"
ALK_0030_11_20230927_0046_26,"1,3"
ALK_0030_11_20230927_0046_27,"1,4,5"
ALK_0030_11_20230927_0046_28,"1,5"
ALK_0030_11_20230927_0046_29,"1,5"
ALK_0030_11_20230927_0046_30,"1,3"
ALK_0030_11_20230927_0046_31,"1,4"
ALK_0030_11_20230927_0046_32,"1,4"
ALK_0030_11_20230927_0046_33,"1,4"
ALK_0030_11_20230927_0046_34,"1,3"
ALK_0030_11_20230927_0046_35,"1,3,5"
ALK_0030_11_20230927_0047_1,4
ALK_0030_11_20230927_0047_2,"1,4"
ALK_0030_11_20230927_0047_3,"1,4"
ALK_0030_11_20230927_0047_4,"1,4"
ALK_0030_11_20230927_0047_5,0
ALK_0030_11_20230927_0047_6,"1,4"
ALK_0030_11_20230927_0047_7,1
ALK_0030_11_20230927_0047_8,1
ALK_0030_11_20230927_0047_9,1
ALK_0030_11_20230927_0047_10,"1,4"
ALK_0030_11_20230927_0047_11,"1,4"
ALK_0030_11_20230927_0047_12,1
ALK_0030_11_20230927_0047_13,1
ALK_0030_11_20230927_0047_14,1
ALK_0030_11_20230927_0047_15,1
ALK_0030_11_20230927_0047_16,1
ALK_0030_11_20230927_0047_17,1
ALK_0030_11_20230927_0047_18,1
ALK_0030_11_20230927_0047_19,1
ALK_0030_11_20230927_0047_20,1
ALK_0030_11_20230927_0047_21,1
ALK_0030_11_20230927_0047_22,1
ALK_0030_11_20230927_0047_23,1
ALK_0030_11_20230927_0047_24,1
ALK_0030_11_20230927_0047_25,1
ALK_0030_11_20230927_0047_26,"1,3"
ALK_0030_11_20230927_0047_27,1
ALK_0030_11_20230927_0047_28,1
ALK_0030_11_20230927_0047_29,1
ALK_0030_11_20230927_0047_30,"1,4"
ALK_0030_11_20230927_0047_31,"1,3"
ALK_0030_11_20230927_0047_32,"1,3"
ALK_0030_11_20230927_0047_33,"1,3"
ALK_0030_11_20230927_0047_34,1
ALK_0030_11_20230927_0047_35,"1,2"
ALK_0030_11_20230927_0048_1,"2,4"
ALK_0030_11_20230927_0048_2,"1,4"
ALK_0030_11_20230927_0048_3,"1,2"
ALK_0030_11_20230927_0048_4,"1,2"
ALK_0030_11_20230927_0048_5,"1,4"
ALK_0030_11_20230927_0048_6,"1,2,4"
ALK_0030_11_20230927_0048_7,"1,2,3"
ALK_0030_11_20230927_0048_8,"1,2"
ALK_0030_11_20230927_0048_9,"1,2,8"
ALK_0030_11_20230927_0048_10,"1,2"
ALK_0030_11_20230927_0048_11,"1,2,4,8"
ALK_0030_11_20230927_0048_12,"2,4,8"
ALK_0030_11_20230927_0048_13,"1,8"
ALK_0030_11_20230927_0048_14,"1,8"
ALK_0030_11_20230927_0048_15,"1,8"
ALK_0030_11_20230927_0048_16,"1,2,4,8"
ALK_0030_11_20230927_0048_17,"1,2,4,8"
ALK_0030_11_20230927_0048_18,"1,2,8"
ALK_0030_11_20230927_0048_19,"1,2,8"
ALK_0030_11_20230927_0048_20,"1,2,8"
ALK_0030_11_20230927_0048_21,"1,2"
ALK_0030_11_20230927_0048_22,"1,2"
ALK_0030_11_20230927_0048_23,"1,2,8"
ALK_0030_11_20230927_0048_24,1
ALK_0030_11_20230927_0048_25,"1,8"
ALK_0030_11_20230927_0048_26,"1,4"
ALK_0030_11_20230927_0048_27,"1,8"
ALK_0030_11_20230927_0048_28,"1,8"
ALK_0030_11_20230927_0048_29,"1,2,8"
ALK_0030_11_20230927_0048_30,"1,3,8"
ALK_0030_11_20230927_0048_31,"1,4"
ALK_0030_11_20230927_0048_32,"1,4,8"
ALK_0030_11_20230927_0048_33,"1,4"
ALK_0030_11_20230927_0048_34,"1,4"
ALK_0030_11_20230927_0048_35,"1,3,4,8"
ALK_0030_11_20230927_0049_1,"1,3,5"
ALK_0030_11_20230927_0049_2,"1,3,5"
ALK_0030_11_20230927_0049_3,"1,3"
ALK_0030_11_20230927_0049_4,"1,3"
ALK_0030_11_20230927_0049_5,"1,3,5"
ALK_0030_11_20230927_0049_6,"1,3,4"
ALK_0030_11_20230927_0049_7,"1,3"
ALK_0030_11_20230927_0049_8,"1,3,8"
ALK_0030_11_20230927_0049_9,"1,3,8"
ALK_0030_11_20230927_0049_10,"1,3"
ALK_0030_11_20230927_0049_11,"1,3"
ALK_0030_11_20230927_0049_12,"1,3,5"
ALK_0030_11_20230927_0049_13,"1,3"
ALK_0030_11_20230927_0049_14,"1,3,5"
ALK_0030_11_20230927_0049_15,"1,3"
ALK_0030_11_20230927_0049_16,"1,3,5"
ALK_0030_11_20230927_0049_17,"1,3"
ALK_0030_11_20230927_0049_18,"1,2,3"
ALK_0030_11_20230927_0049_19,"1,2,3,5"
ALK_0030_11_20230927_0049_20,"1,2,3"
ALK_0030_11_20230927_0049_21,"1,2,4,5"
ALK_0030_11_20230927_0049_22,"1,2,3"
ALK_0030_11_20230927_0049_23,"1,2,3"
ALK_0030_11_20230927_0049_24,"1,2,3,5"
ALK_0030_11_20230927_0049_25,"1,2,3,5"
ALK_0030_11_20230927_0049_26,"1,2,4"
ALK_0030_11_20230927_0049_27,"1,2,3,4"
ALK_0030_11_20230927_0049_28,"1,2,3"
ALK_0030_11_20230927_0049_29,"1,2,3"
ALK_0030_11_20230927_0049_30,"1,2,3,5"
ALK_0030_11_20230927_0049_31,4
ALK_0030_11_20230927_0049_32,4
ALK_0030_11_20230927_0049_33,"1,3,4"
ALK_0030_11_20230927_0049_34,"1,3,4"
ALK_0030_11_20230927_0049_35,"1,4"
ALK_0030_11_20230927_0050_1,"1,2"
ALK_0030_11_20230927_0050_2,1
ALK_0030_11_20230927_0050_3,"1,2,5"
ALK_0030_11_20230927_0050_4,"1,2,5"
ALK_0030_11_20230927_0050_5,"1,2"
ALK_0030_11_20230927_0050_6,"1,2,3"
ALK_0030_11_20230927_0050_7,"1,2,3,6"
ALK_0030_11_20230927_0050_8,"1,2,6"
ALK_0030_11_20230927_0050_9,"1,2,5"
ALK_0030_11_20230927_0050_10,"1,2"
ALK_0030_11_20230927_0050_11,1
ALK_0030_11_20230927_0050_12,"2,5"
ALK_0030_11_20230927_0050_13,2
ALK_0030_11_20230927_0050_14,"1,5"
ALK_0030_11_20230927_0050_15,2
ALK_0030_11_20230927_0050_16,1
ALK_0030_11_20230927_0050_17,"1,2,5"
ALK_0030_11_20230927_0050_18,"1,2,5"
ALK_0030_11_20230927_0050_19,"1,2"
ALK_0030_11_20230927_0050_20,"1,2"
ALK_0030_11_20230927_0050_21,1
ALK_0030_11_20230927_0050_22,2
ALK_0030_11_20230927_0050_23,"1,2,3"
ALK_0030_11_20230927_0050_24,"1,2"
ALK_0030_11_20230927_0050_25,1
ALK_0030_11_20230927_0050_26,2
ALK_0030_11_20230927_0050_27,2
ALK_0030_11_20230927_0050_28,2
ALK_0030_11_20230927_0050_29,"1,2"
ALK_0030_11_20230927_0050_30,1
ALK_0030_11_20230927_0050_32,1
ALK_0030_11_20230927_0050_33,"1,3"
ALK_0030_11_20230927_0050_34,"1,2"
ALK_0030_11_20230927_0050_35,2
ALK_0030_11_20230927_0051_1,"1,3,5"
ALK_0030_11_20230927_0051_2,"1,3,5"
ALK_0030_11_20230927_0051_3,"1,3,8"
ALK_0030_11_20230927_0051_4,"1,3,8"
ALK_0030_11_20230927_0051_5,"1,2,3,8"
ALK_0030_11_20230927_0051_6,"1,3,5"
ALK_0030_11_20230927_0051_7,"1,3,5,8"
ALK_0030_11_20230927_0051_8,"1,3,5,8"
ALK_0030_11_20230927_0051_9,"1,8"
ALK_0030_11_20230927_0051_10,"1,2,8"
ALK_0030_11_20230927_0051_11,"1,3"
ALK_0030_11_20230927_0051_12,"3,5"
ALK_0030_11_20230927_0051_13,"3,5"
ALK_0030_11_20230927_0051_14,"1,3,5,8"
ALK_0030_11_20230927_0051_15,"1,8"
ALK_0030_11_20230927_0051_16,"1,2,3"
ALK_0030_11_20230927_0051_17,"1,2,3,5"
ALK_0030_11_20230927_0051_18,"3,5"
ALK_0030_11_20230927_0051_19,"1,3,5"
ALK_0030_11_20230927_0051_20,"1,2"
ALK_0030_11_20230927_0051_21,"1,2"
ALK_0030_11_20230927_0051_22,"1,2"
ALK_0030_11_20230927_0051_23,"1,2,3"
ALK_0030_11_20230927_0051_24,"1,2,8"
ALK_0030_11_20230927_0051_25,"1,5,8"
ALK_0030_11_20230927_0051_26,"1,3"
ALK_0030_11_20230927_0051_27,"1,2"
ALK_0030_11_20230927_0051_28,"1,2"
ALK_0030_11_20230927_0051_29,1
ALK_0030_11_20230927_0051_30,"1,3,5"
ALK_0030_11_20230927_0051_31,"1,2"
ALK_0030_11_20230927_0051_32,"1,2"
ALK_0030_11_20230927_0051_35,"1,3,5"
ALK_0030_11_20230927_0052_1,"1,3,5"
ALK_0030_11_20230927_0052_2,"1,3,5"
ALK_0030_11_20230927_0052_3,"1,3,5"
ALK_0030_11_20230927_0052_4,"1,3,5"
ALK_0030_11_20230927_0052_5,"1,3,8"
ALK_0030_11_20230927_0052_6,"1,3,5"
ALK_0030_11_20230927_0052_7,"1,3"
ALK_0030_11_20230927_0052_8,"1,3,5"
ALK_0030_11_20230927_0052_9,"3,5"
ALK_0030_11_20230927_0052_10,"1,3,8"
ALK_0030_11_20230927_0052_11,"1,3,5"
ALK_0030_11_20230927_0052_12,"1,3,5"
ALK_0030_11_20230927_0052_13,"1,3,5"
ALK_0030_11_20230927_0052_14,"1,3,5"
ALK_0030_11_20230927_0052_15,"1,3,5,8"
ALK_0030_11_20230927_0052_16,"1,3,5"
ALK_0030_11_20230927_0052_17,"3,5"
ALK_0030_11_20230927_0052_18,"1,3,5"
ALK_0030_11_20230927_0052_19,"3,5"
ALK_0030_11_20230927_0052_20,"3,5"
ALK_0030_11_20230927_0052_21,"3,5"
ALK_0030_11_20230927_0052_22,"3,5"
ALK_0030_11_20230927_0052_23,"3,5"
ALK_0030_11_20230927_0052_24,"1,3,5"
ALK_0030_11_20230927_0052_25,"1,3,5"
ALK_0030_11_20230927_0052_26,"1,3,5"
ALK_0030_11_20230927_0052_27,"1,3,5"
ALK_0030_11_20230927_0052_28,"1,3,5"
ALK_0030_11_20230927_0052_29,"1,2,3,5"
ALK_0030_11_20230927_0052_30,"1,2"
ALK_0030_11_20230927_0052_31,"1,3"
ALK_0030_11_20230927_0052_32,"1,3"
ALK_0030_11_20230927_0052_33,"1,3,5"
ALK_0030_11_20230927_0052_34,"1,8"
ALK_0030_11_20230927_0052_35,"1,2"
ALK_0030_11_20230927_0053_3,2
ALK_0030_11_20230927_0053_4,"2,6"
ALK_0030_11_20230927_0053_5,2
ALK_0030_11_20230927_0053_8,"2,6"
ALK_0030_11_20230927_0053_9,"2,6"
ALK_0030_11_20230927_0053_10,2
ALK_0030_11_20230927_0053_13,"2,6"
ALK_0030_11_20230927_0053_14,"2,6"
ALK_0030_11_20230927_0053_17,2
ALK_0030_11_20230927_0053_18,"2,6"
ALK_0030_11_20230927_0053_19,"2,6"
ALK_0030_11_20230927_0053_22,1
ALK_0030_11_20230927_0053_23,"1,2,6"
ALK_0030_11_20230927_0053_24,"1,2"
ALK_0030_11_20230927_0053_25,0
ALK_0030_11_20230927_0053_26,0
ALK_0030_11_20230927_0053_27,1
ALK_0030_11_20230927_0053_28,1
ALK_0030_11_20230927_0053_29,1
ALK_0030_11_20230927_0053_30,0
ALK_0030_11_20230927_0053_31,1
ALK_0030_11_20230927_0053_32,1
ALK_0030_11_20230927_0053_33,"1,8"
ALK_0030_11_20230927_0053_34,1
ALK_0030_11_20230927_0053_35,0
ALK_0030_11_20230927_0054_1,"2,3"
ALK_0030_11_20230927_0054_2,"2,6"
ALK_0030_11_20230927_0054_3,"2,6"
ALK_0030_11_20230927_0054_4,"2,6"
ALK_0030_11_20230927_0054_5,2
ALK_0030_11_20230927_0054_6,3
ALK_0030_11_20230927_0054_9,2
ALK_0030_11_20230927_0054_10,2
ALK_0030_11_20230927_0054_11,3
ALK_0030_11_20230927_0054_12,3
ALK_0030_11_20230927_0054_14,"2,6"
ALK_0030_11_20230927_0054_15,"2,6"
ALK_0030_11_20230927_0054_16,3
ALK_0030_11_20230927_0054_17,3
ALK_0030_11_20230927_0054_18,"2,3,6"
ALK_0030_11_20230927_0054_19,"2,6"
ALK_0030_11_20230927_0054_21,3
ALK_0030_11_20230927_0054_23,"2,6"
ALK_0030_11_20230927_0054_24,"2,6"
ALK_0030_11_20230927_0054_27,1
ALK_0030_11_20230927_0054_28,"1,2,6"
ALK_0030_11_20230927_0054_31,"1,8"
ALK_0030_11_20230927_0054_32,"1,8"
ALK_0030_11_20230927_0054_33,"1,8"
ALK_0030_11_20230927_0055_1,2
ALK_0030_11_20230927_0055_2,2
ALK_0030_11_20230927_0055_3,2
ALK_0030_11_20230927_0055_4,2
ALK_0030_11_20230927_0055_5,4
ALK_0030_11_20230927_0055_6,0
ALK_0030_11_20230927_0055_7,0
ALK_0030_11_20230927_0055_8,2
ALK_0030_11_20230927_0055_9,2
ALK_0030_11_20230927_0055_10,4
ALK_0030_11_20230927_0055_11,0
ALK_0030_11_20230927_0055_12,0
ALK_0030_11_20230927_0055_13,"2,6"
ALK_0030_11_20230927_0055_14,2
ALK_0030_11_20230927_0055_15,0
ALK_0030_11_20230927_0055_16,5
ALK_0030_11_20230927_0055_17,0
ALK_0030_11_20230927_0055_18,2
ALK_0030_11_20230927_0055_19,2
ALK_0030_11_20230927_0055_20,0
ALK_0030_11_20230927_0055_21,0
ALK_0030_11_20230927_0055_22,0
ALK_0030_11_20230927_0055_23,"1,2"
ALK_0030_11_20230927_0055_24,"1,2"
ALK_0030_11_20230927_0055_25,0
ALK_0030_11_20230927_0055_26,0
ALK_0030_11_20230927_0055_27,0
ALK_0030_11_20230927_0055_28,1
ALK_0030_11_20230927_0055_29,1
ALK_0030_11_20230927_0055_30,0
ALK_0030_11_20230927_0055_31,0
ALK_0030_11_20230927_0055_32,1
ALK_0030_11_20230927_0055_33,1
ALK_0030_11_20230927_0055_34,1
ALK_0030_11_20230927_0055_35,0
ALK_0030_11_20230927_0057_1,4
ALK_0030_11_20230927_0057_2,4
ALK_0030_11_20230927_0057_3,"1,4,8"
ALK_0030_11_20230927_0057_4,"1,4,8"
ALK_0030_11_20230927_0057_5,"1,4,8"
ALK_0030_11_20230927_0057_6,4
ALK_0030_11_20230927_0057_7,"1,4,8"
ALK_0030_11_20230927_0057_8,"1,8"
ALK_0030_11_20230927_0057_9,"1,3,8"
ALK_0030_11_20230927_0057_10,"1,8"
ALK_0030_11_20230927_0057_11,"1,4,8"
ALK_0030_11_20230927_0057_12,"1,4,8"
ALK_0030_11_20230927_0057_13,"1,2,3,8"
ALK_0030_11_20230927_0057_14,"1,2,3,8"
ALK_0030_11_20230927_0057_15,"1,3,8"
ALK_0030_11_20230927_0057_16,"1,2,3,4,8"
ALK_0030_11_20230927_0057_17,"1,2,3,8"
ALK_0030_11_20230927_0057_18,"1,2,8"
ALK_0030_11_20230927_0057_19,"1,2,3,8"
ALK_0030_11_20230927_0057_20,"1,8"
ALK_0030_11_20230927_0057_21,"1,2,3,4,8"
ALK_0030_11_20230927_0057_22,"1,2,3,8"
ALK_0030_11_20230927_0057_23,"1,2,8"
ALK_0030_11_20230927_0057_24,"1,8"
ALK_0030_11_20230927_0057_25,"1,8"
ALK_0030_11_20230927_0057_26,"1,4"
ALK_0030_11_20230927_0057_27,"1,3"
ALK_0030_11_20230927_0057_28,"1,8"
ALK_0030_11_20230927_0057_29,"1,2,8"
ALK_0030_11_20230927_0057_30,"1,8"
ALK_0030_11_20230927_0057_31,4
ALK_0030_11_20230927_0057_32,"1,4"
ALK_0030_11_20230927_0057_33,"1,4,8"
ALK_0030_11_20230927_0057_34,"1,8"
ALK_0030_11_20230927_0057_35,"1,4,8"
ALK_0030_11_20230927_0058_1,4
ALK_0030_11_20230927_0058_2,"1,3,4"
ALK_0030_11_20230927_0058_3,"1,4"
ALK_0030_11_20230927_0058_4,"1,4"
ALK_0030_11_20230927_0058_5,4
ALK_0030_11_20230927_0058_6,"4,5"
ALK_0030_11_20230927_0058_7,"1,2,5"
ALK_0030_11_20230927_0058_8,"1,2"
ALK_0030_11_20230927_0058_9,"1,2,4"
ALK_0030_11_20230927_0058_10,4
ALK_0030_11_20230927_0058_11,5
ALK_0030_11_20230927_0058_12,5
ALK_0030_11_20230927_0058_13,"1,4"
ALK_0030_11_20230927_0058_14,"1,2"
ALK_0030_11_20230927_0058_15,4
ALK_0030_11_20230927_0058_16,5
ALK_0030_11_20230927_0058_17,5
ALK_0030_11_20230927_0058_18,"1,4"
ALK_0030_11_20230927_0058_19,"1,2,8"
ALK_0030_11_20230927_0058_20,"1,4,5"
ALK_0030_11_20230927_0058_21,0
ALK_0030_11_20230927_0058_22,0
ALK_0030_11_20230927_0058_23,4
ALK_0030_11_20230927_0058_24,"1,2,4"
ALK_0030_11_20230927_0058_25,"1,2,4"
ALK_0030_11_20230927_0058_26,"1,3"
ALK_0030_11_20230927_0058_27,0
ALK_0030_11_20230927_0058_28,4
ALK_0030_11_20230927_0058_29,"1,2,4"
ALK_0030_11_20230927_0058_30,"1,2,4"
ALK_0030_11_20230927_0058_31,"1,3"
ALK_0030_11_20230927_0058_32,0
ALK_0030_11_20230927_0058_33,1
ALK_0030_11_20230927_0058_34,1
ALK_0030_11_20230927_0058_35,"1,4"
ALK_0030_11_20230927_0059_1,"1,4"
ALK_0030_11_20230927_0059_2,"1,4"
ALK_0030_11_20230927_0059_3,1
ALK_0030_11_20230927_0059_4,1
ALK_0030_11_20230927_0059_5,4
ALK_0030_11_20230927_0059_6,"1,2,8"
ALK_0030_11_20230927_0059_7,"1,2"
ALK_0030_11_20230927_0059_8,"1,2"
ALK_0030_11_20230927_0059_9,"1,2,8"
ALK_0030_11_20230927_0059_10,"1,2,4"
ALK_0030_11_20230927_0059_11,"1,2"
ALK_0030_11_20230927_0059_12,"1,2,8"
ALK_0030_11_20230927_0059_13,"1,2,8"
ALK_0030_11_20230927_0059_14,"1,2,8"
ALK_0030_11_20230927_0059_15,"1,2"
ALK_0030_11_20230927_0059_16,"1,2,8"
ALK_0030_11_20230927_0059_17,"1,2,8"
ALK_0030_11_20230927_0059_18,"1,2,8"
ALK_0030_11_20230927_0059_19,"1,2,8"
ALK_0030_11_20230927_0059_20,"1,2,8"
ALK_0030_11_20230927_0059_21,"1,2,8"
ALK_0030_11_20230927_0059_22,"1,2,8"
ALK_0030_11_20230927_0059_23,"1,2,8"
ALK_0030_11_20230927_0059_24,"1,2,8"
ALK_0030_11_20230927_0059_25,"1,2,8"
ALK_0030_11_20230927_0059_26,"1,2,4"
ALK_0030_11_20230927_0059_27,"1,2,8"
ALK_0030_11_20230927_0059_28,"1,2"
ALK_0030_11_20230927_0059_29,"1,2,8"
ALK_0030_11_20230927_0059_30,"1,2,4,8"
ALK_0030_11_20230927_0059_31,"1,4"
ALK_0030_11_20230927_0059_32,"1,2,4"
ALK_0030_11_20230927_0059_33,"1,2"
ALK_0030_11_20230927_0059_34,"1,2,4,8"
ALK_0030_11_20230927_0059_35,"1,4"
ALK_0030_11_20230927_0060_1,1
ALK_0030_11_20230927_0060_2,"1,2,8"
ALK_0030_11_20230927_0060_3,"1,2"
ALK_0030_11_20230927_0060_4,1
ALK_0030_11_20230927_0060_5,1
ALK_0030_11_20230927_0060_6,"1,2"
ALK_0030_11_20230927_0060_7,"1,2"
ALK_0030_11_20230927_0060_8,"1,2"
ALK_0030_11_20230927_0060_9,"1,2"
ALK_0030_11_20230927_0060_10,1
ALK_0030_11_20230927_0060_11,"1,2"
ALK_0030_11_20230927_0060_12,"1,2"
ALK_0030_11_20230927_0060_13,2
ALK_0030_11_20230927_0060_14,"1,2"
ALK_0030_11_20230927_0060_15,"1,2"
ALK_0030_11_20230927_0060_16,"1,2,8"
ALK_0030_11_20230927_0060_17,"1,2"
ALK_0030_11_20230927_0060_18,2
ALK_0030_11_20230927_0060_19,2
ALK_0030_11_20230927_0060_20,"1,2"
ALK_0030_11_20230927_0060_21,"1,2,8"
ALK_0030_11_20230927_0060_22,"1,2"
ALK_0030_11_20230927_0060_23,2
ALK_0030_11_20230927_0060_24,"1,2"
ALK_0030_11_20230927_0060_25,"1,2"
ALK_0030_11_20230927_0060_26,"1,2,8"
ALK_0030_11_20230927_0060_27,"1,2"
ALK_0030_11_20230927_0060_28,"1,2"
ALK_0030_11_20230927_0060_29,"1,2"
ALK_0030_11_20230927_0060_30,1
ALK_0030_11_20230927_0060_31,1
ALK_0030_11_20230927_0060_32,1
ALK_0030_11_20230927_0060_33,"1,2"
ALK_0030_11_20230927_0060_34,"1,2"
ALK_0030_11_20230927_0060_35,1
ALK_0030_11_20230927_0061_1,"1,4"
ALK_0030_11_20230927_0061_2,1
ALK_0030_11_20230927_0061_3,1
ALK_0030_11_20230927_0061_4,"1,4"
ALK_0030_11_20230927_0061_5,"1,4"
ALK_0030_11_20230927_0061_6,1
ALK_0030_11_20230927_0061_7,"1,3"
ALK_0030_11_20230927_0061_8,1
ALK_0030_11_20230927_0061_9,1
ALK_0030_11_20230927_0061_10,"1,4"
ALK_0030_11_20230927_0061_11,"1,3,4"
ALK_0030_11_20230927_0061_12,"1,2,3,6"
ALK_0030_11_20230927_0061_13,"1,2,6"
ALK_0030_11_20230927_0061_14,"1,3"
ALK_0030_11_20230927_0061_15,"1,4"
ALK_0030_11_20230927_0061_16,"1,3,5"
ALK_0030_11_20230927_0061_17,"1,2,3,5,6"
ALK_0030_11_20230927_0061_18,"1,2,3,6"
ALK_0030_11_20230927_0061_19,"1,3"
ALK_0030_11_20230927_0061_20,"1,3"
ALK_0030_11_20230927_0061_21,"1,3"
ALK_0030_11_20230927_0061_22,"1,2,3,6"
ALK_0030_11_20230927_0061_23,"1,2,3,6"
ALK_0030_11_20230927_0061_24,1
ALK_0030_11_20230927_0061_25,1
ALK_0030_11_20230927_0061_26,"1,3"
ALK_0030_11_20230927_0061_27,1
ALK_0030_11_20230927_0061_28,"1,3"
ALK_0030_11_20230927_0061_29,1
